id,Hardness,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
1285,6.0,74.0,14.883996000000002,14.6,4.8,31.574635600000004,11.14446,2.81,1.7400000000000002,0.86,0.47888,2.732
1286,2.5,72.0,14.632,22.0,4.0,49.496,10.0743,2.545,1.855,1.1800000000000002,0.4789899999999999,1.1521
1287,2.5,100.0,17.59,44.0,4.0,108.295515,9.08885,1.9775,1.955,1.2999999999999998,0.44736,6.0674
1288,5.8,72.0,10.209328,12.0,4.0,24.654186666666664,11.139866666666668,2.915,1.84,0.915,0.4810716666666666,1.39322
1289,5.0,50.0,3.253996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.951,0.498454,0.53649
1290,2.8,100.0,0.77400000000001,10.0,4.8,20.3920334,12.119945,2.279,1.7795,0.946,0.4957955,0.11548
1291,2.5,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.765,0.945,0.49463625,0.77525
1292,7.8,30.0,2.3326640000000003,10.0,5.333333333333333,20.02735333333333,11.795966666666668,2.901666666666667,1.6766666666666667,0.8933333333333332,0.4987149999999999,0.80212
1293,2.5,126.0,13.385996,25.2,5.6,58.30341800000001,11.82448,2.926,1.6869999999999998,0.8320000000000001,0.474714,2.65644
1294,2.8,82.0,15.43,42.0,5.0,102.82756,9.8771,2.115,2.01,1.29,0.437,7.715
1295,2.9,228.0,24.574384,28.83333333333333,5.166666666666667,74.71870600000003,11.180966666666668,2.8716666666666666,1.7380000000000002,0.946,0.4673040000000001,4.86552
1296,8.1,83.0,12.536328,11.857142857142858,4.571428571428571,24.50301875,11.130928571428573,2.6614285714285715,1.7342857142857144,0.9285714285714286,0.4980028571428571,1.48857
1297,6.0,100.0,7.558488,10.0,4.8,20.2988926326,10.75912,2.572,1.794,0.974,0.492719,0.99311
1298,5.8,64.0,10.65,10.0,4.0,20.2988926326,10.0743,2.115,1.905,1.12,0.49897,0.82565
1299,1.5,95.0,32.91,44.0,4.333333333333333,107.628115,9.08885,2.28,1.9,1.3633333333333333,0.42632,5.52703
1300,2.5,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.732,0.914,0.492719,1.75184
1301,6.0,128.0,20.415992000000006,12.8,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,2.04102
1302,4.3,156.0,21.575328,20.666666666666668,4.666666666666667,46.44374833333333,11.471271666666667,2.953333333333333,1.7266666666666666,0.9116666666666668,0.4767116666666666,2.48089
1303,6.3,166.0,7.734660000000001,10.5,5.0,20.322035645125,11.26033125,2.6425,1.79,0.89875,0.49425875,0.82343
1304,2.0,14.0,1.7401675,4.666666666666667,4.0,8.773226666666666,11.260116666666669,2.33,1.336666666666667,0.75,0.499,0.0
1305,4.8,46.0,9.107996000000002,23.0,5.6,49.496,9.370384,2.298,1.8200000000000005,1.2,0.474714,2.9768
1306,2.5,100.0,8.505991999999999,10.0,4.8,20.2988926326,12.04083,2.644,1.7520000000000002,0.956,0.4927189999999999,0.52548
1307,6.5,78.0,7.734660000000001,13.0,4.0,29.94401875,11.2603,2.065,1.6725,0.8525,0.4863375,2.32089
1308,7.8,70.0,5.401996,10.4,4.4,20.323313857142857,11.33044,2.6128571428571425,1.626,0.91,0.4951885714285714,0.61805
1309,6.0,250.0,34.18948,12.1,4.8,24.789618,11.17714,2.755,1.7880000000000005,0.926,0.4927189999999999,1.80256
1310,6.3,100.0,7.734660000000001,10.0,4.0,20.255278375,11.70255,2.8,1.6725,0.8525,0.4970245,0.7901
1311,5.5,100.0,5.686908,10.0,4.8,20.2988926326,11.06572,2.6916,1.656,0.96,0.499514,0.49568
1312,3.0,30.0,2.3326640000000003,9.0,4.0,18.60817185,11.9002,2.8,1.6725,0.8525,0.59185,1.42823
1313,4.3,180.0,11.463996000000002,9.0,4.8,18.60817185,12.04083,2.755,1.6520000000000004,0.8649999999999999,0.4927989999999999,0.50181
1314,3.0,136.0,14.485992,22.0,4.833333333333333,54.01963666666666,11.496916666666666,2.953333333333333,1.711666666666667,0.9116666666666668,0.4767116666666666,2.95748
1315,4.0,30.0,1.7428315,7.75,3.5,15.69310028,12.18425,2.5660000000000003,1.5475,0.703,0.499514,0.62275
1316,5.0,100.0,0.85258,10.0,4.8,20.3920334,11.17714,2.55,1.765,0.9259999999999998,0.4927359999999999,0.74322
1317,5.5,62.0,4.542664,11.333333333333336,4.333333333333333,22.68885333333333,9.101866666666666,2.9599999999999995,1.625,0.9683333333333334,0.4881633333333333,1.05333
1318,2.8,126.0,26.917984,25.2,4.8,58.30341800000001,11.037175,2.694,1.740925,0.945,0.4679350000000001,2.95748
1319,6.3,114.0,8.505991999999999,14.5,5.3,31.574635600000004,11.340425,2.5860000000000003,1.7,0.945,0.490654,1.70601
1320,2.8,30.0,1.741332,7.5,4.0,14.996859625,12.18425,2.77,1.5509999999999995,0.71,0.61443,0.52252
1321,7.8,100.0,7.558488,10.0,4.8,20.3920334,11.759620000000002,2.708,1.648,0.8800000000000001,0.4927359999999999,0.8045
1322,2.8,70.0,6.093996,10.0,4.8,20.3920334,12.30176,2.805,1.656,0.8480000000000001,0.4991960000000001,1.48857
1323,5.5,108.0,11.35441075,36.0,4.5,84.1611,10.5015125,2.24375,1.9425,1.1949999999999998,0.4448824999999999,0.75249
1324,6.0,151.0,13.747992000000002,14.4,4.8,31.204917046,10.629,2.752,1.796,0.96,0.4927359999999999,2.16486
1325,5.5,80.0,5.876907999999999,10.0,5.0,20.2988926326,11.2520375,2.87,1.6725,0.945,0.498454,0.8812
1326,2.3,114.0,22.98,48.66666666666666,2.6666666666666665,114.97573,8.504133333333334,2.1466666666666665,2.0066666666666664,1.346666666666667,0.4463566666666667,7.775
1327,5.0,20.0,0.973995,10.0,4.0,20.3920334,10.39875,2.24,1.875,1.1800000000000002,0.48273,0.0
1328,1.5,30.0,3.55,6.0,3.2,11.663548,12.41584,2.518,1.394,0.6639999999999999,0.695602,0.4332
1329,3.8,100.0,7.957992,10.0,4.8,20.2988926326,10.78917,2.298,1.9072,0.946,0.495736,0.97761
1330,6.0,46.0,4.5453280000000005,10.0,4.8,20.077018,11.33182,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.8148
1331,6.0,107.0,11.722664,10.4,4.6,21.9893120372,11.0975047,2.752,1.743,0.9003999999999999,0.4957228571428573,0.78937
1332,2.5,74.0,14.055328,24.66666666666667,4.333333333333333,55.64164,8.604266666666666,2.1266666666666665,1.9066666666666665,1.16,0.437,1.54573
1333,5.5,38.0,1.7431599999999998,12.666666666666664,5.333333333333333,26.024935442,9.5408,2.1466666666666665,1.89,1.1366666666666667,0.4821566666666666,0.84233
1334,5.0,127.0,20.3188215,31.0,4.0,70.86454624999998,9.273855,1.985,1.9,1.1800000000000002,0.448895,6.78667
1335,5.5,104.0,12.329324,15.833333333333336,4.666666666666667,34.47077916666667,11.755999999999998,2.7883333333333336,1.6321666666666665,0.925,0.48752,1.55883
1336,5.5,105.0,8.885992,10.5,4.8,21.593638,10.75912,2.675,1.736,0.914,0.49282,0.78834
1337,2.5,582.0,87.89663600000002,32.8,5.6,71.6571,10.347,2.3680000000000003,1.9072,1.1840000000000002,0.4576149999999999,5.97378
1338,5.5,100.0,5.203996,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.8320000000000001,0.4927189999999999,0.71978
1339,2.8,56.0,9.143996,8.4,4.4,16.862137999999998,12.04083,2.755,1.6310000000000002,0.91,0.4927189999999999,0.54957
1340,6.0,94.0,8.359328,15.666666666666664,4.666666666666667,33.33735333333333,11.260116666666669,2.768333333333333,1.768333333333333,0.96,0.4850333333333334,1.03213
1341,2.0,84.0,13.35,36.0,4.0,84.1611,8.897,2.24,2.015,1.1800000000000002,0.44942,8.795
1342,3.5,86.0,9.773996,14.6,5.0,30.341818,10.59066,2.5860000000000003,1.68,0.914,0.4673040000000001,0.47413
1343,2.5,9852.0,18.20623425,5.0,3.333333333333333,9.559684638888893,13.330774074074071,2.6866666666666665,1.408888888888889,0.5756756756756756,0.7062056756756757,0.26567
1344,6.0,122.0,13.385996,12.5,4.5,24.808518,11.28095,2.72,1.765,0.96,0.49282,1.47355
1345,6.0,246.0,34.18948,12.6,4.8,24.88692185,10.98774,2.752,1.7880000000000005,0.946,0.491604,0.68988
1346,2.8,82.0,12.417996,41.8,5.6,93.8846,9.65936,2.3680000000000003,1.904,1.1840000000000002,0.436875,5.25354
1347,2.8,126.0,26.917984,25.2,5.6,58.30341800000001,11.17714,2.815,1.72375,0.966,0.474714,5.67567
1348,5.5,144.0,0.90895399999999,14.4,4.6,30.341818,10.987245,2.352,1.8590000000000004,0.908,0.489272,0.99502
1349,5.5,78.0,10.209328,13.0,4.0,27.95135333333333,11.5267,2.8766666666666665,1.7366666666666666,0.9183333333333332,0.4758883333333334,1.1521
1350,3.8,46.0,7.441332000000001,23.5,4.0,49.496,10.52605,2.135,1.99,1.16,0.4743239999999999,2.0
1351,6.0,166.0,10.207996,11.6,4.8,23.033434166666662,11.000683333333331,2.764,1.7574999999999998,0.914,0.498454,0.51006
1352,6.0,126.0,11.35599,18.0,5.2,40.689515,10.73364,2.774,1.714,0.96,0.474714,1.00958
1353,3.8,37.0,8.903332,18.0,4.8,37.346215,11.28095,2.755,1.767,0.91,0.4961945,4.45755
1354,2.0,45.0,7.558488000000001,10.4,5.6,21.9893120372,12.082260000000002,2.8240000000000003,1.656,0.836,0.474714,1.12352
1355,5.5,114.0,8.329324,9.5,4.333333333333333,19.90978033833333,10.459208333333336,2.599166666666666,1.7658333333333334,0.9183333333333332,0.495123333333334,0.85549
1356,5.5,120.0,10.048324,10.0,4.333333333333333,20.185395713333328,10.938358333333332,2.648333333333333,1.6495833333333334,0.9191666666666668,0.4982824999999999,0.86737
1357,6.0,108.0,9.107996000000002,10.8,4.8,21.654418,11.38881,2.81,1.7400000000000002,0.8699999999999999,0.49282,0.86099
1358,6.0,114.0,12.417996,11.3,4.8,24.5691257,10.73364,2.7060000000000004,1.6780000000000002,0.892,0.48827,1.05428
1359,2.5,214.0,33.20565499999999,42.0,5.6,102.82756,9.1302,2.279,1.9072,1.265,0.45825,4.90209
1360,2.5,12.0,1.5023984,4.666666666666667,2.6666666666666665,8.773226666666666,13.652933333333332,2.216666666666665,1.9066666666666665,0.98,0.4807316666666666,0.33885
1361,5.5,108.0,13.747992000000002,17.2,4.8,39.466738,11.17714,2.675,1.736,0.926,0.491678,2.22761
1362,5.8,106.0,17.921332000000003,15.666666666666664,4.666666666666667,34.47077916666667,11.556733333333336,2.7533333333333334,1.7616666666666667,0.9666666666666668,0.4836016666666667,2.6772
1363,5.75,362.0,7.957992,18.0,4.0,36.0685,10.629,2.675,1.745,0.905,0.48855,1.06583
1364,5.8,88.0,13.355328,16.666666666666668,4.666666666666667,35.457915,11.354766666666668,2.1266666666666665,1.906666666666667,0.9933333333333336,0.4758883333333334,2.312
1365,6.8,100.0,7.976747749999999,10.0,4.8,20.2988926326,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.495275,0.84019
1366,6.3,100.0,8.147992,10.0,4.8,20.077018,10.75912,2.7060000000000004,1.6780000000000002,0.8800000000000001,0.498454,0.8148
1367,6.3,72.0,2.70174775,14.0,4.0,29.94401875,11.14446,2.5660000000000003,1.72375,0.905,0.4820359999999999,1.36305
1368,5.3,80.0,0.97258,10.0,5.0,20.255278375,11.026725,2.95,1.86625,0.88125,0.49282,0.80625
1369,6.0,100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.8059
1370,2.5,50.0,2.3326640000000003,10.0,4.8,20.342449117625005,11.95216,2.66,1.5509999999999995,0.71,0.5982450000000001,0.55823
1371,10.0,42.0,7.143328,11.857142857142858,4.571428571428571,24.014192817,10.554,2.225714285714285,1.9085714285714288,0.9042857142857142,0.4939185714285714,1.85565
1372,6.3,38.0,4.542664,12.666666666666664,4.666666666666667,26.621686666666665,11.354766666666668,2.806666666666666,1.7166666666666668,0.92,0.4865066666666666,1.76405
1373,5.5,80.0,5.686908,10.0,5.0,20.322035645125,11.865175,2.815,1.62625,0.88625,0.492723125,0.6278
1374,2.5,214.0,25.494,42.8,5.6,102.82756,9.1302,2.3080000000000003,1.908,1.2,0.448895,2.40189
1375,2.8,298.0,27.104327,39.71428571428572,5.428571428571429,97.94230285714283,11.663257142857145,2.857619047619047,1.6900000000000002,0.9142857142857144,0.4719685714285714,4.5665
1376,7.5,100.0,8.885992,10.0,4.8,20.213348778,12.04083,2.727,1.767,0.91,0.496379,0.8338
1377,3.8,100.0,7.558488000000001,10.0,4.8,20.2988926326,10.565180000000002,2.675,1.711,0.9229999999999998,0.4941109999999999,0.89483
1378,6.0,152.0,12.421,10.2,4.8,20.213348778,10.909175,2.752,1.754,0.944,0.491714,0.74876
1379,6.3,138.0,10.561656,10.615384615384617,4.9230769230769225,21.4095445,11.055876923076925,2.7423076923076923,1.7730769230769232,0.9061538461538462,0.4971815384615385,0.73461
1380,4.0,100.0,15.43,50.0,4.0,117.386335,9.01375,2.045,1.91,1.37,0.42668,7.862
1381,5.5,112.0,20.855328,23.0,4.666666666666667,55.64164,11.354766666666668,2.81,1.7466666666666668,0.96,0.4722666666666666,6.7765
1382,5.0,60.0,8.42666,12.0,4.0,24.50301875,10.39875,2.205,1.875,0.945,0.49897,1.02228
1383,2.0,387.3,28.370603000000003,8.963942307692307,4.540865384615385,16.934476752307695,11.468539182692306,2.7472355769230763,1.6463942307692312,0.8016826923076923,0.544180841346154,0.38618
1384,5.5,138.0,11.5514875,10.0,4.8,20.2988926326,12.04083,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.55823
1385,5.0,129.48000000000002,30.841971,21.91666666666667,4.333333333333333,49.50308166666667,11.90626,2.279,1.8480000000000003,0.9233333333333332,0.46617125,5.10922
1386,5.8,72.0,7.876747749999999,12.5,4.0,24.50301875,11.6604875,2.705,1.765,0.945,0.4927989999999999,1.182
1387,3.8,56.0,6.697992,11.0,4.0,23.170338,11.777640000000002,2.774,1.714,0.91,0.498454,0.7958
1388,4.3,92.0,8.147992,9.2,4.8,18.60817185,11.79886,2.904,1.656,0.8959999999999999,0.4911100000000001,0.58991
1389,4.5,38.0,4.075328000000002,12.666666666666664,4.666666666666667,25.810252958458328,11.9482,2.9266666666666663,1.6983333333333337,0.8066666666666666,0.4916733333333334,1.01032
1390,2.8,62.0,19.334,48.0,4.0,114.44546666666668,9.159866666666668,1.95,1.9,1.2133333333333332,0.4488266666666667,6.44467
1391,3.8,20.0,2.3326640000000003,10.0,4.0,20.2988926326,12.41584,2.455,1.7233333333333334,0.945,0.4927189999999999,1.09628
1392,5.5,90.0,6.697992,9.2,4.8,18.439538,11.79886,2.694,1.656,0.828,0.4991960000000001,0.71978
1393,3.0,235.0,60.67400000000001,23.75,3.75,49.224449375000006,9.300975,2.664,1.9325,1.07,0.459375,6.523
1394,5.5,46.0,7.4428315,12.0,4.0,24.5691257,10.0743,2.675,1.745,0.905,0.48855,1.05095
1395,2.8,80.0,5.930572,7.909090909090909,4.0,15.968773636363638,12.578381818181818,2.664545454545454,1.539090909090909,0.7063636363636363,0.6324702272727273,0.45291
1396,6.8,100.0,8.228992,10.0,4.8,20.2988926326,10.73364,2.6870000000000003,1.7880000000000005,0.945,0.4927189999999999,0.86614
1397,6.0,128.0,16.07666,16.5,6.0,32.059,11.2603,2.81,1.7400000000000002,0.86,0.49282,2.58333
1398,5.3,43.0,7.876747749999999,10.75,3.75,22.212725,12.18425,2.7275,1.495,0.71,0.48231375,1.61291
1399,2.5,82.0,13.053996,41.0,4.0,95.225235,8.21315,2.28,1.97,1.2999999999999998,0.437,6.77608
1400,5.5,190.0,26.745328000000004,30.66666666666667,4.666666666666667,68.70049999999999,11.217766666666668,2.828333333333333,1.745,0.9250000000000002,0.4526666666666667,6.77567
1401,2.5,106.0,13.556992,15.666666666666664,4.5,32.38773899975,11.259955555555557,2.751111111111112,1.75,0.96,0.4878133333333334,1.13436
1402,6.0,100.0,7.558488,10.0,4.8,20.2988926326,11.14965,2.755,1.705,0.96,0.492719,0.75893
1403,6.0,116.0,10.828992,14.6,5.0,32.38773899975,11.2603,2.8680000000000003,1.7574999999999998,0.914,0.490654,1.8288
1404,2.0,100.0,15.43,50.0,4.0,117.386335,8.71425,2.24,2.015,1.2999999999999998,0.447885,7.6428
1405,5.5,137.0,13.612327000000002,22.0,4.333333333333333,47.69701000000001,11.877633333333335,2.875,1.721666666666667,0.9250000000000002,0.478705,5.54333
1406,2.5,68.0,13.551332,18.0,5.6,39.568056,12.0863,2.8680000000000003,1.6520000000000004,0.8640000000000001,0.476196,2.9768
1407,1.5,4.0,1.741332,6.0,4.0,12.0096,12.18425,1.79,2.055,0.71,0.6184925,0.1391
1408,6.5,96.0,11.354575,18.666666666666668,4.666666666666667,39.987666666666655,11.33182,2.14,1.88,1.106666666666667,0.4865066666666666,1.35045
1409,7.3,30.0,1.7401675,4.666666666666667,5.0,13.016128333333334,11.614333333333336,2.7433333333333336,1.91,0.8666666666666666,0.6637966666666667,0.80454
1410,6.0,68.0,7.4428315,13.6,4.0,29.680678624999995,10.987245,2.764,1.75,0.914,0.486658,1.05605
1411,5.0,30.0,2.70174775,10.0,4.0,20.3920334,11.2603,2.79,1.625,0.8525,0.4927189999999999,1.96919
1412,6.0,122.0,12.029324,11.6,4.8,24.789618,11.023840000000002,2.644,1.794,0.96,0.499514,1.02048
1413,6.0,112.0,13.044328,18.666666666666668,4.666666666666667,41.07402,11.290033333333335,2.736666666666667,1.7033333333333334,0.98,0.4795066666666667,2.2928
1414,6.0,60.0,11.463996000000002,12.0,4.0,25.408218,10.75912,2.24,1.925,1.165,0.4927359999999999,1.47705
1415,3.8,105.0,8.885992,10.5,4.8,20.077018,10.37957,2.165,1.904,0.936,0.4927189999999999,0.93524
1416,6.0,112.0,13.556992,21.0,3.7777777777777777,46.10422777777778,9.101462068965516,2.3816666666666664,1.9129166666666664,1.1306944444444444,0.4814477777777778,1.41194
1417,6.0,108.0,7.957992,10.8,4.8,21.654418,11.17714,2.644,1.794,0.914,0.498984,0.97761
1418,5.0,72.0,5.230979499999999,8.0,4.0,16.583821666666665,12.714558333333336,2.77,1.5744444444444443,0.8116666666666665,0.5485311111111112,0.75585
1419,5.0,194.0,27.104327,44.57142857142857,4.285714285714286,107.62811428571428,11.634466666666668,2.53,1.97,1.23,0.4551385714285714,6.77608
1420,2.5,30.0,2.70174775,6.0,3.2,11.663548,12.41584,2.5660000000000003,1.4580000000000002,0.642,0.695602,0.2061
1421,2.8,100.0,7.558488000000001,10.0,4.0,20.2988926326,12.04083,2.721,1.6950000000000005,0.91,0.4927189999999999,0.58543
1422,5.0,50.0,2.073996,10.0,4.8,20.077018,11.38168,2.81,1.7400000000000002,0.86,0.49282,0.53649
1423,1.8,72.0,5.62148,8.0,4.666666666666667,16.332807916666667,11.909720000000002,2.77,1.5509999999999995,0.8083333333333332,0.5982450000000001,0.64563
1424,3.0,30.0,2.55,5.0,4.0,10.39875,10.39875,2.24,1.875,0.945,0.49901,0.93524
1425,6.3,58.0,1.7431599999999998,10.0,4.4444444444444455,20.185395713333328,10.406711111111116,2.58,1.8833333333333333,1.106666666666667,0.4878333333333333,0.83154
1426,3.5,70.0,3.7468275,7.777777777777778,4.4444444444444455,15.37487,12.588166666666664,2.6464444444444446,1.4811111111111108,0.6977777777777777,0.60856,0.56215
1427,5.5,66.0,6.093996,13.6,4.8,27.188418,10.13144,2.352,1.875,1.15,0.4818274999999999,1.74944
1428,5.8,80.0,7.876747749999999,10.0,4.8,20.15577185,11.2603,2.7275,1.6450000000000002,0.91,0.4977989999999999,0.80625
1429,6.0,100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.96683
1430,2.8,144.0,9.683996,24.4,5.2,53.441338,10.75912,2.352,1.904,1.1840000000000002,0.44966,1.2568
1431,3.8,309.0,34.30139975,29.619047619047624,4.90476190476192,70.86662595238093,11.56352857142857,2.827619047619048,1.782857142857143,1.11,0.4657085714285714,6.77608
1432,5.0,30.0,2.3341635000000003,7.92,4.333333333333333,14.996859625,11.9482,2.72,1.4466666666666663,0.6208333333333335,0.6598700000000001,0.61805
1433,4.3,56.0,9.133,13.6,4.8,27.188418,12.0034,2.94,1.66,0.782,0.4930319999999999,1.24952
1434,3.0,96.0,15.551332,48.0,4.0,116.3255,10.39875,2.24,2.015,1.1800000000000002,0.448895,7.6428
1435,2.0,90.0,11.463996000000002,18.0,3.8,37.346215,12.0863,2.8680000000000003,1.8200000000000005,1.104,0.476196,1.0047
1436,2.3,61.0,15.604,50.0,4.666666666666667,116.3255,8.69433333333333,2.44,2.015,1.36,0.42632,7.66667
1437,6.0,104.0,10.065992,10.333333333333334,5.0,20.236434166666665,11.184466666666664,2.841666666666667,1.7333333333333334,0.8933333333333332,0.4737533333333333,1.00244
1438,6.0,118.0,13.747992000000002,14.4,4.4,31.574635600000004,11.11696,2.7380000000000004,1.7420000000000002,0.928,0.48502,2.18789
1439,4.0,46.0,7.44274775,23.0,4.0,49.496,10.5015125,2.5325,1.86625,1.03,0.479965,2.0
1440,2.5,176.0,9.143996,8.4,4.4,18.5863611398,12.22274,2.68,1.592,0.7380000000000001,0.5900399999999999,0.73067
1441,3.8,100.0,8.1428,10.0,4.8,20.077018,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4862359999999999,0.8148
1442,6.3,74.0,7.441332000000001,14.5,4.0,31.574635600000004,10.63215,2.18,1.89,1.185,0.4775399999999999,0.84233
1443,6.0,72.0,11.202328,12.0,5.333333333333333,24.654186666666664,11.795966666666668,2.9266666666666663,1.6866666666666663,0.8933333333333332,0.4894800000000001,1.50239
1444,3.8,150.0,13.385996,50.0,5.6,117.386335,9.1302,2.3080000000000003,1.908,1.1840000000000002,0.45825,1.50633
1445,9.0,100.0,7.551332,10.0,4.0,20.3920334,10.565180000000002,1.79,1.648,0.8800000000000001,0.4927359999999999,0.77525
1446,9.0,100.0,7.957992,10.0,4.8,20.3920334,10.565180000000002,2.708,1.648,0.8800000000000001,0.498984,0.69207
1447,2.0,184.0,20.29466,23.8,5.6,49.204038,10.13144,2.352,1.8200000000000005,1.104,0.475566,2.48089
1448,4.3,190.0,26.254656,13.0,4.166666666666667,27.44881366633333,11.143366666666669,2.986666666666667,1.7166666666666668,1.0366666666666668,0.4704,1.96255
1449,5.0,52.0,9.683996,13.2,4.4,27.188418,11.14446,2.7380000000000004,1.754,0.928,0.48502,1.24267
1450,2.8,116.0,9.329324,4.666666666666667,2.333333333333333,114.44546666666668,8.695,1.9866666666666664,1.8,1.04,0.42668,0.4332
1451,3.5,135.0,5.230979499999999,11.5,3.8333333333333335,22.436765854166666,12.8161,2.7716666666666665,1.5483333333333331,0.7883333333333334,0.6598700000000001,0.58543
1452,4.8,122.0,13.355328,20.666666666666668,4.666666666666667,47.98568666666667,11.408266666666668,2.8266666666666667,1.7166666666666668,0.92,0.47888,3.78533
1453,2.8,622.0,46.13539175,6.282828282828282,4.0404040404041,12.30628949494949,12.27198787878788,2.72,1.5170707070707068,0.6773737373737374,0.6378402020202021,0.62515
1454,2.5,42.0,1.854992,8.0,4.0,16.862137999999998,12.0863,2.68,1.592,0.7380000000000001,0.437,0.49084
1455,5.5,100.0,7.558488000000001,10.0,4.8,20.2988926326,11.22030975,2.8355,1.6407999999999998,0.8216,0.4927189999999999,0.85007
1456,5.5,92.0,19.334,36.0,4.0,90.00899,9.350333333333332,1.9766666666666663,1.9433333333333327,1.2333333333333334,0.4488266666666667,6.17571
1457,2.9,140.0,6.88374375,7.777777777777778,4.4444444444444455,15.394590555555556,12.160144444444445,2.986666666666667,1.5411111111111113,0.7655555555555555,0.60856,0.56215
1458,2.0,30.0,2.008328,5.75,4.0,10.077018,11.95216,2.295,2.045,0.71,0.6184925,0.0
1459,5.0,96.0,0.973995,12.0,4.75,24.50301875,11.20276,2.705,1.765,0.945,0.49463625,0.83154
1460,6.0,41.0,7.441332000000001,11.5,4.0,24.50301875,9.273855,2.225,1.825,1.3,0.49954,1.79216
